batch_size,lr,num_epochs,unfreeze_epoch,max_length,validation_accuracy,train_time,validation_time,total_time
1,1e-06,5,3,112000,0.5656462585034013,609.2697508335114,25.9176607131958,635.1922936439514
1,1e-06,5,3,160000,0.5676020408163265,745.0365884304047,35.420326232910156,780.4624176025391
1,1e-06,5,4,32000,0.45691609977324266,325.8126802444458,14.243314743041992,340.0615875720978
1,1e-06,5,4,48000,0.4286848072562358,352.1795859336853,16.796578884124756,368.98073959350586
1,1e-06,5,4,64000,0.49628684807256235,421.8750238418579,19.5009982585907,441.3806643486023
1,1e-06,5,4,80000,0.5768707482993197,450.1899781227112,21.57052445411682,471.7651710510254
1,1e-06,5,4,112000,0.5618197278911564,561.3030138015747,25.92889904975891,587.2372119426727
1,1e-06,5,4,160000,0.5060090702947846,694.4142622947693,36.72742414474487,731.1466770172119
1,1e-06,7,0,32000,0.5735827664399092,752.6649541854858,19.371639251708984,772.0430583953857
1,1e-06,7,0,48000,0.6234693877551021,825.5278286933899,24.96467900276184,850.4993164539337
1,1e-06,7,0,64000,0.7487528344671202,957.9617478847504,27.958447217941284,985.9277975559235
1,1e-06,7,0,80000,0.6817743764172336,962.4296982288361,29.782482624053955,992.2186596393585
1,1e-06,7,0,112000,0.7568027210884354,1190.2340042591095,37.36967849731445,1227.612075805664
1,1e-06,7,0,160000,0.78140589569161,1421.356030702591,56.58633208274841,1477.949611902237
1,1e-06,7,1,32000,0.6369614512471655,721.922393321991,19.966862678527832,741.8958461284637
1,1e-06,7,1,48000,0.6501133786848072,763.0399703979492,23.74016308784485,786.7866847515106
1,1e-06,7,1,64000,0.6621315192743763,883.3902313709259,28.12681818008423,911.5237882137299
1,1e-06,7,1,80000,0.6939909297052154,926.3793172836304,32.354233741760254,958.7404811382294
1,1e-06,7,1,112000,0.7552154195011338,1167.4659032821655,40.52652597427368,1207.9998245239258
1,1e-06,7,1,160000,0.7448979591836735,1358.0840153694153,57.41962194442749,1415.5112960338593
1,1e-06,7,2,32000,0.5811507936507937,646.2956659793854,19.449238061904907,665.7520360946655
1,1e-06,7,2,48000,0.6362811791383219,706.422593832016,23.47646999359131,729.9053354263306
1,1e-06,7,2,64000,0.6058956916099774,808.1703224182129,29.591479063034058,837.7689917087555
1,1e-06,7,2,80000,0.7217687074829932,842.6495363712311,30.164830923080444,872.8205716609955
1,1e-06,7,2,112000,0.6837868480725623,1106.3467061519623,40.44167375564575,1146.7952785491943
1,1e-06,7,2,160000,0.6887755102040816,1286.5361478328705,52.49779486656189,1339.0413556098938
1,1e-06,7,3,32000,0.5727891156462585,595.9376785755157,19.509211540222168,615.4536285400391
1,1e-06,7,3,48000,0.5117063492063492,659.9558625221252,25.214783430099487,685.1774094104767
1,1e-06,7,3,64000,0.6316326530612245,754.7610161304474,26.873849630355835,781.6416115760803
1,1e-06,7,3,80000,0.7021541950113378,785.5604100227356,29.281392574310303,814.8481369018555
1,1e-06,7,3,112000,0.7077097505668934,1007.7849762439728,38.28287982940674,1046.074089050293
1,1e-06,7,3,160000,0.6709750566893423,1165.5384287834167,51.14121723175049,1216.6860089302063
1,1e-06,7,4,32000,0.5837868480725623,542.0923626422882,19.665515661239624,561.7644646167755
1,1e-06,7,4,48000,0.5680272108843537,592.8562788963318,23.75954794883728,616.622362613678
1,1e-06,7,4,64000,0.55,678.7737147808075,26.508099794387817,705.2887511253357
1,1e-06,7,4,80000,0.6393424036281179,700.3686289787292,29.690866231918335,730.0660128593445
1,1e-06,7,4,112000,0.7091836734693879,906.5436942577362,38.70182657241821,945.2521574497223
1,1e-06,7,4,160000,0.661734693877551,1096.662611246109,50.133166790008545,1146.8025951385498
1,1e-06,10,0,32000,0.6844954648526077,1098.7851436138153,28.109604597091675,1126.9036905765533
1,1e-06,10,0,48000,0.7174603174603175,1179.09095454216,33.856207847595215,1212.956761598587
1,1e-06,10,0,64000,0.8310090702947847,1355.6250529289246,39.3148295879364,1394.948947429657
1,1e-06,10,0,80000,0.808390022675737,1405.9440369606018,43.25394153594971,1449.2074120044708
1,1e-06,10,0,112000,0.7258503401360544,1855.166475057602,59.35675668716431,1914.5330510139465
1,1e-06,10,0,160000,0.7928571428571429,2078.394124031067,78.40721249580383,2156.8106780052185
1,1e-06,10,1,32000,0.6900226757369614,1060.0183987617493,28.35965895652771,1088.386641740799
1,1e-06,10,1,48000,0.7116780045351474,1172.3241307735443,34.58316159248352,1206.9164378643036
1,1e-06,10,1,64000,0.7052154195011339,1281.1680183410645,40.002880811691284,1321.1800258159637
1,1e-06,10,1,80000,0.8478458049886621,1312.9383704662323,43.65450692176819,1356.6022543907166
1,1e-06,10,1,112000,0.7036281179138323,1565.9501922130585,52.21646237373352,1618.1755995750427
1,1e-06,10,1,160000,0.816468253968254,1852.4887142181396,70.7828299999237,1923.2809422016144
1,1e-06,10,2,32000,0.6202947845804988,947.1559369564056,27.56493377685547,974.7294337749481
1,1e-06,10,2,48000,0.7875566893424037,1080.2585530281067,34.31311893463135,1114.5803067684174
1,1e-06,10,2,64000,0.6820861678004534,1177.3572561740875,38.123464822769165,1215.4894824028015
1,1e-06,10,2,80000,0.7156462585034014,1230.0500934123993,43.099350452423096,1273.1585977077484
1,1e-06,10,2,112000,0.8163265306122449,1525.0045156478882,53.97274470329285,1578.9864008426666
1,1e-06,10,2,160000,0.7746031746031746,1854.1845769882202,74.42975926399231,1928.6232905387878
1,1e-06,10,3,32000,0.5941043083900226,918.2282071113586,27.741871118545532,945.9792723655701
1,1e-06,10,3,48000,0.8025226757369615,1017.978622674942,34.07018494606018,1052.0573604106903
1,1e-06,10,3,64000,0.6603174603174603,1160.4820630550385,43.01804709434509,1203.509649515152
1,1e-06,10,3,80000,0.760657596371882,1195.1943411827087,43.065069913864136,1238.268373966217
1,1e-06,10,3,112000,0.6383219954648526,1494.4859931468964,54.727038860321045,1549.2235877513885
1,1e-06,10,3,160000,0.8369614512471656,1789.3937351703644,74.23650074005127,1863.6396763324738
1,1e-06,10,4,32000,0.5861678004535147,867.6612277030945,27.975528240203857,895.6474575996399
1,1e-06,10,4,48000,0.6377551020408163,946.9386513233185,34.51716494560242,981.4648277759552
1,1e-06,10,4,64000,0.8333616780045351,1064.9434723854065,38.25053596496582,1103.2038218975067
1,1e-06,10,4,80000,0.7438775510204082,1117.398315191269,43.40075373649597,1160.8096730709076
1,1e-06,10,4,112000,0.7400226757369615,1388.213799238205,53.2967209815979,1441.5191950798035
1,1e-06,10,4,160000,0.7077097505668934,1687.057324886322,77.03897285461426,1764.1068587303162
1,5e-06,1,0,32000,0.6461734693877551,108.88475155830383,2.688535213470459,111.57525110244751
1,5e-06,1,0,48000,0.6761904761904761,120.3679735660553,3.4274139404296875,123.79746961593628
1,5e-06,1,0,64000,0.6934523809523808,128.86009454727173,3.789452314376831,132.6514961719513
1,5e-06,1,0,80000,0.6326530612244898,132.7380232810974,4.417895317077637,137.15788578987122
1,5e-06,1,0,112000,0.6675736961451247,168.43725872039795,5.86410117149353,174.30345058441162
1,5e-06,1,0,160000,0.6312925170068028,201.05944538116455,7.650655031204224,208.71197509765625
1,5e-06,1,1,32000,0.2875283446712018,53.70038604736328,2.811100721359253,56.512266874313354
1,5e-06,1,1,48000,0.2928571428571428,59.179012298583984,3.362247943878174,62.54199171066284
1,5e-06,1,1,64000,0.24333900226757368,71.94549441337585,3.8545286655426025,75.80075216293335
1,5e-06,1,1,80000,0.1675736961451247,74.36127495765686,4.251132488250732,78.6131739616394
1,5e-06,1,1,112000,0.15079365079365079,97.16234683990479,5.041715860366821,102.2048032283783
1,5e-06,1,1,160000,0.1560374149659864,120.86680221557617,6.827442169189453,127.69504189491272
1,5e-06,3,0,32000,0.8888038548752835,335.9956269264221,8.429048776626587,344.42811584472656
1,5e-06,3,0,48000,0.8731292517006802,342.52150869369507,10.145310163497925,352.6700270175934
1,5e-06,3,0,64000,0.8962585034013605,392.1818790435791,11.619447469711304,403.80500864982605
1,5e-06,3,0,80000,0.9841269841269842,430.5076804161072,12.978332042694092,443.4893205165863
1,5e-06,3,0,112000,0.8984126984126984,504.96409583091736,16.05927062034607,521.0270662307739
1,5e-06,3,0,160000,0.8738095238095239,608.5744123458862,24.347434520721436,632.9254150390625
1,5e-06,3,1,32000,0.653798185941043,272.4483160972595,8.265641927719116,280.71760511398315
1,5e-06,3,1,48000,0.7755102040816327,290.8275237083435,10.070473670959473,300.90123558044434
1,5e-06,3,1,64000,0.7441043083900227,335.59903478622437,11.764400243759155,347.36810755729675
1,5e-06,3,1,80000,0.7647392290249433,357.21585869789124,13.187196969985962,370.4066216945648
1,5e-06,3,1,112000,0.745578231292517,451.1455388069153,16.633622646331787,467.7826724052429
1,5e-06,3,1,160000,0.8860544217687075,529.0811204910278,22.644047737121582,551.7288241386414
1,5e-06,3,2,32000,0.5683673469387756,217.6634247303009,8.061755180358887,225.72853827476501
1,5e-06,3,2,48000,0.6634920634920636,235.56201362609863,9.946857452392578,245.51203870773315
1,5e-06,3,2,64000,0.6855158730158731,277.1143248081207,11.531935453414917,288.6493890285492
1,5e-06,3,2,80000,0.6970521541950114,293.5152337551117,13.168728351593018,306.68728733062744
1,5e-06,3,2,112000,0.7029478458049887,364.1510877609253,16.407294511795044,380.5617971420288
1,5e-06,3,2,160000,0.7397959183673469,446.98617124557495,21.26188325881958,468.25140261650085
1,5e-06,3,3,32000,0.26785714285714285,157.48661065101624,8.355890035629272,165.84487795829773
1,5e-06,3,3,48000,0.23809523809523808,182.76032185554504,10.180257558822632,192.9427399635315
1,5e-06,3,3,64000,0.17242063492063492,215.88449692726135,13.936891555786133,229.823561668396
1,5e-06,3,3,80000,0.15334467120181405,223.50655150413513,13.11127781867981,236.6200728416443
1,5e-06,3,3,112000,0.25,297.79169631004333,15.58243179321289,313.37640476226807
1,5e-06,3,3,160000,0.22468820861678004,364.9229884147644,20.645773887634277,385.5711009502411
1,5e-06,5,0,32000,0.8097505668934241,549.5395710468292,13.9195876121521,563.4637732505798
1,5e-06,5,0,48000,0.8461451247165532,596.790078163147,16.770427703857422,613.5651445388794
1,5e-06,5,0,64000,0.8847222222222222,659.0924680233002,19.406628370285034,678.5051031112671
1,5e-06,5,0,80000,0.8952380952380953,697.0406837463379,26.081148862838745,723.1269400119781
1,5e-06,5,0,112000,0.8626984126984126,907.3709485530853,30.202852487564087,937.5789246559143
1,5e-06,5,0,160000,0.9080498866213151,1032.3672602176666,38.13236856460571,1070.504869222641
1,5e-06,5,1,32000,0.8454648526077096,480.4279978275299,14.095472812652588,494.5281238555908
1,5e-06,5,1,48000,0.8886054421768707,533.420312166214,16.948628664016724,550.3929851055145
1,5e-06,5,1,64000,0.969047619047619,616.5924310684204,19.460752725601196,636.058322429657
1,5e-06,5,1,80000,0.8936507936507937,608.5030217170715,21.24081301689148,629.7486672401428
1,5e-06,5,1,112000,0.8952380952380953,768.4496564865112,26.883934259414673,795.3384637832642
1,5e-06,5,1,160000,0.883673469387755,919.535847902298,38.30401539802551,957.8452959060669
1,5e-06,5,2,32000,0.8112528344671202,424.1243224143982,14.117476224899292,438.24672865867615
1,5e-06,5,2,48000,0.8333333333333334,463.4233133792877,16.91405940055847,480.342209815979
1,5e-06,5,2,64000,0.8653061224489795,533.1052606105804,19.54964590072632,552.659854888916
1,5e-06,5,2,80000,0.8890022675736962,557.1572992801666,21.72339630126953,578.8854916095734
1,5e-06,5,2,112000,0.8842403628117914,723.004540681839,27.242177963256836,750.2521417140961
1,5e-06,5,2,160000,0.9011337868480725,838.0868582725525,37.08684039115906,875.1790215969086
1,5e-06,5,3,32000,0.7098639455782313,375.32119035720825,13.860507726669312,389.18661761283875
1,5e-06,5,3,48000,0.8464852607709751,411.84533047676086,17.796156406402588,429.64633417129517
1,5e-06,5,3,64000,0.7842403628117915,479.71091747283936,19.382251501083374,499.0989468097687
1,5e-06,5,3,80000,0.8373299319727892,505.33954524993896,22.558813095092773,527.9037466049194
1,5e-06,5,3,112000,0.843764172335601,656.8585169315338,26.90761971473694,683.7710628509521
1,5e-06,5,3,160000,0.7760770975056689,803.6752030849457,36.851715326309204,840.5318095684052
1,5e-06,5,4,32000,0.613718820861678,326.18779134750366,13.818217277526855,340.01069617271423
1,5e-06,5,4,48000,0.7074829931972789,344.0289442539215,16.49518918991089,360.52898812294006
1,5e-06,5,4,64000,0.6687925170068026,420.45340275764465,19.148853063583374,439.6067485809326
1,5e-06,5,4,80000,0.7079931972789115,431.5498957633972,21.1855046749115,452.7400288581848
1,5e-06,5,4,112000,0.7691609977324264,556.138108253479,26.08729577064514,582.2300786972046
1,5e-06,5,4,160000,0.6333333333333334,665.8213806152344,34.67553782463074,700.5016047954559
1,5e-06,7,0,32000,0.9253968253968254,767.3817362785339,19.49706268310547,786.8851082324982
1,5e-06,7,0,48000,0.9325396825396826,815.9802134037018,23.666786670684814,839.6532850265503
1,5e-06,7,0,64000,0.9253968253968254,915.9892346858978,27.19821834564209,943.1998066902161
1,5e-06,7,0,80000,0.954875283446712,980.2624568939209,30.160240650177002,1010.4297213554382
1,5e-06,7,0,112000,0.9611111111111111,1169.286792755127,37.14677119255066,1206.4408135414124
1,5e-06,7,0,160000,0.9365079365079365,1404.6085567474365,51.42729139328003,1456.0433568954468
1,5e-06,7,1,32000,0.8325396825396825,701.5587329864502,19.344056844711304,720.9090728759766
1,5e-06,7,1,48000,0.9230158730158731,769.3823413848877,23.641647577285767,793.0310726165771
1,5e-06,7,1,64000,0.8922902494331065,862.0752582550049,27.797385692596436,889.8795750141144
1,5e-06,7,1,80000,0.9151927437641723,903.8673548698425,30.886749744415283,934.7607622146606
1,5e-06,7,1,112000,0.9206349206349207,1171.974553823471,38.25834584236145,1210.2405378818512
1,5e-06,7,1,160000,0.886734693877551,1354.2869091033936,52.6087851524353,1406.9026160240173
1,5e-06,7,2,32000,0.7683673469387754,656.2601535320282,19.76241636276245,676.0288417339325
1,5e-06,7,2,48000,0.8658730158730158,709.3613295555115,24.123592376708984,733.4911530017853
1,5e-06,7,2,64000,0.9603174603174603,816.541669845581,27.934123992919922,844.4824886322021
1,5e-06,7,2,80000,0.8777777777777777,819.8312573432922,30.364853143692017,850.2025756835938
1,5e-06,7,2,112000,0.919047619047619,1012.5811765193939,36.196024894714355,1048.7841567993164
1,5e-06,7,2,160000,0.926984126984127,1238.9659752845764,52.00094175338745,1290.9735581874847
1,5e-06,7,3,32000,0.8068027210884353,581.3108804225922,19.04481339454651,600.3621196746826
1,5e-06,7,3,48000,0.8899092970521542,638.4351592063904,24.0440673828125,662.4857852458954
1,5e-06,7,3,64000,0.8759920634920635,725.430034160614,26.494221210479736,751.9305078983307
1,5e-06,7,3,80000,0.9208616780045352,760.3258793354034,29.759933471679688,790.0923223495483
1,5e-06,7,3,112000,0.8833333333333334,991.2864527702332,38.5600802898407,1029.8546726703644
1,5e-06,7,3,160000,0.9332482993197279,1169.9779069423676,50.70663332939148,1220.6916830539703
1,5e-06,7,4,32000,0.7656462585034013,538.6000473499298,19.29264187812805,557.8988721370697
1,5e-06,7,4,48000,0.8658730158730158,584.4577345848083,24.13185453414917,608.5965218544006
1,5e-06,7,4,64000,0.8944444444444445,696.300262928009,27.217492818832397,723.5245249271393
1,5e-06,7,4,80000,0.8778911564625851,706.2577548027039,29.54903769493103,735.813173532486
1,5e-06,7,4,112000,0.9571428571428572,925.2167615890503,38.38986897468567,963.6136431694031
1,5e-06,7,4,160000,0.9120181405895692,1110.1747722625732,49.76382613182068,1159.9463422298431
1,5e-06,10,0,32000,0.8289115646258504,1093.2384746074677,27.578139305114746,1120.825748205185
1,5e-06,10,0,48000,0.8612244897959184,1162.1003437042236,34.695024728775024,1196.8038711547852
1,5e-06,10,0,64000,0.9270975056689342,1372.8851251602173,39.997276306152344,1412.89120221138
1,5e-06,10,0,80000,0.9428571428571428,1387.2473740577698,42.36288499832153,1429.61904835701
1,5e-06,10,0,112000,0.9126984126984128,1833.8638997077942,59.46000146865845,1893.3344049453735
1,5e-06,10,0,160000,0.9333333333333333,1915.8176674842834,73.85359811782837,1989.6822729110718
1,5e-06,10,1,32000,0.8096371882086167,1027.7393007278442,27.326095581054688,1055.073674917221
1,5e-06,10,1,48000,0.8666666666666666,1146.886180639267,33.586519718170166,1180.481050491333
1,5e-06,10,1,64000,0.9182539682539683,1230.3753254413605,38.2092182636261,1268.5925011634827
1,5e-06,10,1,80000,0.9310657596371882,1269.3096859455109,41.729036808013916,1311.0467536449432
1,5e-06,10,1,112000,0.9371031746031745,1539.4227731227875,52.90518355369568,1592.3367800712585
1,5e-06,10,1,160000,0.9111111111111111,1909.4657418727875,77.34254908561707,1986.8167593479156
1,5e-06,10,2,32000,0.8784013605442177,975.3930466175079,28.036885499954224,1003.4381108283997
1,5e-06,10,2,48000,0.8993197278911566,1080.1098327636719,34.197842836380005,1114.3161704540253
1,5e-06,10,2,64000,0.8896825396825397,1231.313576221466,38.69177508354187,1270.014671087265
1,5e-06,10,2,80000,0.9380952380952381,1222.429113149643,44.02128601074219,1266.4586534500122
1,5e-06,10,2,112000,0.9380952380952381,1499.851951122284,52.583402156829834,1552.4436700344086
1,5e-06,10,2,160000,0.9,1869.294602394104,73.85810995101929,1943.1615850925446
1,5e-06,10,3,32000,0.871031746031746,950.6964886188507,27.84686803817749,978.5516731739044
1,5e-06,10,3,48000,0.9182539682539683,1026.0444157123566,33.7489070892334,1059.8013775348663
1,5e-06,10,3,64000,0.9295918367346939,1133.161173582077,38.3828980922699,1171.5523743629456
1,5e-06,10,3,80000,0.9212301587301587,1164.6107110977173,44.22857975959778,1208.8479299545288
1,5e-06,10,3,112000,0.9432539682539682,1497.4803314208984,54.09533357620239,1551.584080696106
1,5e-06,10,3,160000,0.9277777777777778,1753.556034564972,74.77551603317261,1828.3402109146118
1,5e-06,10,4,32000,0.8706349206349205,858.3854966163635,28.518489360809326,886.9124383926392
1,5e-06,10,4,48000,0.8938775510204081,954.6970782279968,33.604459285736084,988.3099653720856
1,5e-06,10,4,64000,0.8936507936507937,1097.6098306179047,38.68294048309326,1136.301600933075
1,5e-06,10,4,80000,0.9079365079365079,1136.452887058258,43.73766326904297,1180.199532032013
1,5e-06,10,4,112000,0.9072562358276643,1455.51087641716,55.36758756637573,1510.8872470855713
1,5e-06,10,4,160000,0.9292800453514739,1717.7140743732452,74.30025315284729,1792.0224990844727
1,1e-05,1,0,32000,0.5602040816326531,108.15649461746216,2.8038408756256104,110.96224808692932
1,1e-05,1,0,48000,0.8104308390022676,117.95101642608643,3.3621017932891846,121.31489133834839
1,1e-05,1,0,64000,0.6623582766439909,135.00750374794006,4.097523927688599,139.1071493625641
1,1e-05,1,0,80000,0.7915249433106576,143.7800841331482,4.800318956375122,148.58223676681519
1,1e-05,1,0,112000,0.7889172335600907,180.52277660369873,5.858008623123169,186.38286447525024
1,1e-05,1,0,160000,0.8006802721088436,205.2056441307068,8.022152662277222,213.2305691242218
1,1e-05,1,1,32000,0.033219954648526076,54.07156729698181,2.739004373550415,56.81142210960388
1,1e-05,1,1,48000,0.28738662131519277,60.694417238235474,3.2951512336730957,63.99035310745239
1,1e-05,1,1,64000,0.21156462585034014,71.38080906867981,3.7661938667297363,75.1477324962616
1,1e-05,1,1,80000,0.17460317460317462,75.96774482727051,4.2023766040802,80.17086935043335
1,1e-05,1,1,112000,0.11575963718820861,98.44001936912537,5.126635551452637,103.56739735603333
1,1e-05,1,1,160000,0.201984126984127,116.50772905349731,8.92998456954956,125.43848443031311
1,1e-05,3,0,32000,0.8913832199546485,328.23086428642273,8.239286184310913,336.4731318950653
1,1e-05,3,0,48000,0.9174603174603175,342.7976379394531,10.46880578994751,353.26962089538574
1,1e-05,3,0,64000,0.9390022675736961,395.97088074684143,11.93948245048523,407.9155240058899
1,1e-05,3,0,80000,0.9222222222222223,416.6048984527588,12.862029790878296,429.4703805446625
1,1e-05,3,0,112000,0.9373015873015874,522.8558588027954,16.11687159538269,538.9767854213715
1,1e-05,3,0,160000,0.9388888888888889,596.2996029853821,24.1992244720459,620.5022830963135
1,1e-05,3,1,32000,0.8217687074829932,279.36533427238464,8.423960208892822,287.79248452186584
1,1e-05,3,1,48000,0.8781179138321996,303.9338665008545,10.510378360748291,314.4473810195923
1,1e-05,3,1,64000,0.8503684807256235,337.4351968765259,11.641554117202759,349.0798535346985
1,1e-05,3,1,80000,0.8634920634920634,370.07462215423584,13.000556945800781,383.0782799720764
1,1e-05,3,1,112000,0.801700680272109,460.9506528377533,16.97932004928589,477.93302941322327
1,1e-05,3,1,160000,0.8984126984126984,532.3997485637665,21.552015781402588,553.9551424980164
1,1e-05,3,2,32000,0.7595238095238095,220.81329441070557,8.717816829681396,229.53425931930542
1,1e-05,3,2,48000,0.7212301587301587,235.6411895751953,10.29696536064148,245.94139075279236
1,1e-05,3,2,64000,0.6664965986394557,283.45665860176086,12.203197240829468,295.6635308265686
1,1e-05,3,2,80000,0.8224489795918367,280.7753744125366,13.246050834655762,294.02459359169006
1,1e-05,3,2,112000,0.8001133786848073,350.05044865608215,15.688236951828003,365.74193835258484
1,1e-05,3,2,160000,0.8674603174603174,451.640052318573,21.637787342071533,473.2809989452362
1,1e-05,3,3,32000,0.20821995464852608,160.82402420043945,8.241306781768799,169.06750011444092
1,1e-05,3,3,48000,0.2992063492063492,176.7256371974945,10.0657479763031,186.7937831878662
1,1e-05,3,3,64000,0.14484126984126983,217.32876682281494,11.38849687576294,228.71938705444336
1,1e-05,3,3,80000,0.2759920634920635,225.3627471923828,12.540761232376099,237.90565395355225
1,1e-05,3,3,112000,0.1762755102040816,291.3996207714081,15.296335697174072,306.6981682777405
1,1e-05,3,3,160000,0.29761904761904756,360.72404503822327,20.710261583328247,381.43645668029785
1,1e-05,5,0,32000,0.8462585034013606,581.6775345802307,13.785823583602905,595.4678294658661
1,1e-05,5,0,48000,0.926984126984127,586.5996270179749,16.88839292526245,603.4928505420685
1,1e-05,5,0,64000,0.9358276643990929,674.3413841724396,19.903823375701904,694.2518217563629
1,1e-05,5,0,80000,0.9261904761904762,708.5048639774323,21.236035585403442,729.7455761432648
1,1e-05,5,0,112000,0.9174603174603175,907.9832003116608,29.91571044921875,937.9047467708588
1,1e-05,5,0,160000,0.9571428571428571,1020.2572238445282,39.87798094749451,1060.1410865783691
